datetime,latitude,longitude,depth,latitude_err,longitude_err,depth_err,type,deep_nest,comments,day,month
1972-08-17 02:50:00.000,,,,,,,,,,1972-08-17,1972-08
1972-08-17 02:58:00.000,25.5,-21.9,807.0,2.3,2.8,40.0,Deep Moonquake,17,"S@14,15",1972-08-17,1972-08
1972-08-17 03:20:00.000,,,,,,,Deep Moonquake,256,S@16,1972-08-17,1972-08
1972-08-17 03:35:00.000,-18.2,-50.8,1037.0,3.0,7.2,20.0,Deep Moonquake,21,,1972-08-17,1972-08
1972-08-17 04:02:00.000,,,,,,,Deep Moonquake,,,1972-08-17,1972-08
1972-08-17 04:19:00.000,,,,,,,Deep Moonquake,,"S@14,16",1972-08-17,1972-08
1972-08-17 04:28:00.000,6.3,22.1,855.0,0.9,9.7,188.0,Deep Moonquake,230,,1972-08-17,1972-08
1972-08-17 04:37:00.000,,,,,,,,,,1972-08-17,1972-08
1972-08-17 05:45:00.000,,,,,,,Deep Moonquake,425,"S@ 14,16",1972-08-17,1972-08
1972-08-17 06:32:00.000,,,,,,,Deep Moonquake,398,"S@ 14,15",1972-08-17,1972-08
1972-08-17 07:19:00.000,,,,,,,,,,1972-08-17,1972-08
1972-08-17 07:55:00.000,36.8,21.2,1006.0,4.5,4.5,41.0,Deep Moonquake,234,"S@12,14,15,16",1972-08-17,1972-08
1972-08-17 10:05:00.000,,,,,,,,,15 SR@230/0915,1972-08-17,1972-08
1972-08-17 11:03:00.000,,,,,,,,,,1972-08-17,1972-08
1972-08-17 11:18:00.000,,,,,,,,,,1972-08-17,1972-08
1972-08-17 12:39:00.000,,,,,,,,,,1972-08-17,1972-08
1972-08-17 13:05:00.000,,,,,,,,,,1972-08-17,1972-08
1972-08-17 13:35:00.000,,,,,,,,,,1972-08-17,1972-08
1972-08-17 14:26:00.000,5.0,36.1,933.0,1.5,11.4,109.0,Deep Moonquake,35,(*) The source depth is assumed to be 933km,1972-08-17,1972-08
1972-08-17 14:58:00.000,,,,,,,,,,1972-08-17,1972-08
1972-08-17 15:16:00.000,-2.9,-50.3,946.0,1.7,6.3,22.0,Deep Moonquake,3,,1972-08-17,1972-08
1972-08-17 15:35:00.000,,,,,,,Deep Moonquake,,S@ 14,1972-08-17,1972-08
1972-08-17 15:38:00.000,,,,,,,Deep Moonquake,,"S@12,14",1972-08-17,1972-08
1972-08-17 19:32:00.000,,,,,,,,,,1972-08-17,1972-08
1972-08-17 23:45:00.000,25.5,-21.9,807.0,2.3,2.8,40.0,Deep Moonquake,17,"S@12,14,15,16;P?@14",1972-08-17,1972-08
1972-08-18 01:02:00.000,,,,,,,Deep Moonquake,307,,1972-08-18,1972-08
1972-08-18 01:37:00.000,,,,,,,,,,1972-08-18,1972-08
1972-08-18 03:18:00.000,,,,,,,,,,1972-08-18,1972-08
1972-08-18 03:28:00.000,,,,,,,Deep Moonquake,57,,1972-08-18,1972-08
1972-08-18 04:04:00.000,,,,,,,,,,1972-08-18,1972-08
1972-08-18 05:05:00.000,,,,,,,,,,1972-08-18,1972-08
1972-08-18 05:19:00.000,25.5,-21.9,807.0,2.3,2.8,40.0,Deep Moonquake,17,,1972-08-18,1972-08
1972-08-18 12:08:00.000,,,,,,,Deep Moonquake,382,,1972-08-18,1972-08
1972-08-18 13:00:00.000,,,,,,,,,,1972-08-18,1972-08
1972-08-18 14:08:00.000,26.7,5.2,933.0,5.6,2.1,109.0,Deep Moonquake,239,(*) The source depth is assumed to be 933km,1972-08-18,1972-08
1972-08-18 16:08:00.000,,,,,,,,,14SR@ 231/1510,1972-08-18,1972-08
1972-08-18 16:30:00.000,23.3,32.7,925.0,2.4,5.5,44.0,Deep Moonquake,18,,1972-08-18,1972-08
1972-08-18 22:05:00.000,23.7,-31.4,945.0,2.5,5.3,50.0,Deep Moonquake,20,12SR@ 231/2210,1972-08-18,1972-08
1972-08-19 07:32:00.000,,,,,,,,,M ?,1972-08-19,1972-08
1972-08-19 17:18:00.000,,,,,,,,,,1972-08-19,1972-08
1972-08-19 18:12:00.000,-46.5,38.9,933.0,8.3,9.3,109.0,Deep Moonquake,251,(*) The source depth is assumed to be 933km,1972-08-19,1972-08
1972-08-19 20:04:00.000,54.2,56.5,933.0,6.5,14.0,109.0,Deep Moonquake,286,,1972-08-19,1972-08
1972-08-19 21:58:00.000,36.8,21.2,1006.0,4.5,4.5,41.0,Deep Moonquake,234,,1972-08-19,1972-08
1972-08-19 22:30:00.000,23.7,-31.4,945.0,2.5,5.3,50.0,Deep Moonquake,20,,1972-08-19,1972-08
1972-08-20 00:00:00.000,,,,,,,Meteoroid Impact,,"16SPZ=20,C",1972-08-20,1972-08
1972-08-20 01:02:00.000,,,,,,,,,,1972-08-20,1972-08
1972-08-20 03:15:00.000,23.7,-31.4,945.0,2.5,5.3,50.0,Deep Moonquake,20,"S@ 16,15,12,14?",1972-08-20,1972-08
1972-08-20 04:27:00.000,,,,,,,Deep Moonquake,,,1972-08-20,1972-08
1972-08-20 05:00:00.000,,,,,,,Deep Moonquake,269,,1972-08-20,1972-08
1972-08-20 05:37:00.000,,,,,,,Mostly Short-period Event,,,1972-08-20,1972-08
1972-08-20 05:43:00.000,,,,,,,,,,1972-08-20,1972-08
1972-08-20 06:10:00.000,,,,,,,,,,1972-08-20,1972-08
1972-08-20 06:39:00.000,,,,,,,,,,1972-08-20,1972-08
1972-08-20 07:15:00.000,,,,,,,Deep Moonquake,,,1972-08-20,1972-08
1972-08-20 07:57:00.000,-25.2,-37.6,928.0,0.9,1.2,13.0,Deep Moonquake,14,"The source position is decided by (Khan and Mosegaard, 2002)",1972-08-20,1972-08
1972-08-20 08:29:00.000,-15.7,-36.6,867.0,2.4,4.6,29.0,Deep Moonquake,1,,1972-08-20,1972-08
1972-08-20 10:15:00.000,,,,,,,Deep Moonquake,,,1972-08-20,1972-08
1972-08-20 12:17:00.000,-19.1,-41.7,973.0,3.0,5.6,23.0,Deep Moonquake,13,,1972-08-20,1972-08
1972-08-20 12:43:00.000,,,,,,,Mostly Short-period Event,,,1972-08-20,1972-08
1972-08-20 13:29:00.000,,,,,,,Suspected Long-period Thermal Moonquake,503,,1972-08-20,1972-08
1972-08-20 15:42:00.000,,,,,,,Deep Moonquake,425,,1972-08-20,1972-08
1972-08-20 16:23:00.000,,,,,,,Deep Moonquake,284,,1972-08-20,1972-08
1972-08-20 16:58:00.000,,,,,,,Suspected Long-period Thermal Moonquake,503,,1972-08-20,1972-08
1972-08-20 19:09:00.000,,,,,,,Deep Moonquake,,,1972-08-20,1972-08
1972-08-20 21:03:00.000,23.3,32.7,925.0,2.4,5.5,44.0,Deep Moonquake,18,"S@12,14,15,16;S-P>3M@15",1972-08-20,1972-08
1972-08-20 23:27:00.000,35.0,19.1,1063.0,6.2,5.5,63.0,Deep Moonquake,257,,1972-08-20,1972-08
1972-08-21 01:01:00.000,,,,,,,Suspected Long-period Thermal Moonquake,503,,1972-08-21,1972-08
1972-08-21 01:55:00.000,,,,,,,,,,1972-08-21,1972-08
1972-08-21 02:50:00.000,,,,,,,,,,1972-08-21,1972-08
1972-08-21 03:22:00.000,12.3,37.7,1125.0,1.4,8.0,56.0,Deep Moonquake,51,,1972-08-21,1972-08
1972-08-21 05:03:00.000,,,,,,,,,,1972-08-21,1972-08
1972-08-21 05:12:00.000,-18.2,-50.8,1037.0,3.0,7.2,20.0,Deep Moonquake,21,S@16,1972-08-21,1972-08
1972-08-21 05:29:00.000,,,,,,,Deep Moonquake,,S@16;SPZ=13(UNUSUAL),1972-08-21,1972-08
1972-08-21 05:45:00.000,,,,,,,Mostly Short-period Event,,,1972-08-21,1972-08
1972-08-21 07:00:00.000,-15.7,-36.6,867.0,2.4,4.6,29.0,Deep Moonquake,1,,1972-08-21,1972-08
1972-08-21 08:09:00.000,-25.2,-37.6,928.0,0.9,1.2,13.0,Deep Moonquake,14,"The source position is decided by (Khan and Mosegaard, 2002)",1972-08-21,1972-08
1972-08-21 09:57:00.000,,,,,,,Suspected Long-period Thermal Moonquake,502,,1972-08-21,1972-08
1972-08-21 10:17:00.000,9.2,17.5,1187.0,1.5,4.9,87.0,Deep Moonquake,11,,1972-08-21,1972-08
1972-08-21 11:03:00.000,-28.4,-66.6,933.0,8.9,9.2,109.0,Deep Moonquake,204,(*) The source depth is assumed to be 933km,1972-08-21,1972-08
1972-08-21 15:16:00.000,,,,,,,,,,1972-08-21,1972-08
1972-08-21 15:23:00.000,-18.2,-50.8,1037.0,3.0,7.2,20.0,Deep Moonquake,21,,1972-08-21,1972-08
1972-08-21 15:48:00.000,,,,,,,,,,1972-08-21,1972-08
1972-08-21 16:05:00.000,,,,,,,Mostly Short-period Event,,,1972-08-21,1972-08
1972-08-21 16:56:00.000,-15.7,-36.6,867.0,2.4,4.6,29.0,Deep Moonquake,1,,1972-08-21,1972-08
1972-08-21 18:06:00.000,,,,,,,Deep Moonquake,289,,1972-08-21,1972-08
1972-08-21 20:42:00.000,,,,,,,Mostly Short-period Event,,,1972-08-21,1972-08
1972-08-21 20:53:00.000,,,,,,,Suspected Long-period Thermal Moonquake,502,,1972-08-21,1972-08
1972-08-21 22:25:00.000,,,,,,,,,,1972-08-21,1972-08
1972-08-21 22:40:00.000,,,,,,,,,,1972-08-21,1972-08
1972-08-22 00:41:00.000,1.4,15.0,933.0,1.6,3.7,109.0,Deep Moonquake,255,,1972-08-22,1972-08
1972-08-22 01:47:00.000,26.3,20.0,831.0,8.7,9.8,169.0,Deep Moonquake,238,,1972-08-22,1972-08
1972-08-22 02:52:00.000,,,,,,,Suspected Long-period Thermal Moonquake,502,,1972-08-22,1972-08
1972-08-22 04:09:00.000,,,,,,,Deep Moonquake,98,,1972-08-22,1972-08
1972-08-22 05:49:00.000,22.5,29.7,1343.0,5.5,10.7,82.0,Deep Moonquake,37,"S@15,16",1972-08-22,1972-08
1972-08-22 08:51:00.000,,,,,,,,,,1972-08-22,1972-08
1972-08-22 09:29:00.000,,,,,,,Suspected Long-period Thermal Moonquake,502,,1972-08-22,1972-08
1972-08-22 09:44:00.000,,,,,,,,,,1972-08-22,1972-08
1972-08-22 10:13:00.000,,,,,,,,,,1972-08-22,1972-08
1972-08-22 10:50:00.000,12.3,37.7,1125.0,1.4,8.0,56.0,Deep Moonquake,51,,1972-08-22,1972-08
1972-08-22 11:18:00.000,,,,,,,,,,1972-08-22,1972-08
1972-08-22 11:47:00.000,-18.2,-50.8,1037.0,3.0,7.2,20.0,Deep Moonquake,21,,1972-08-22,1972-08
1972-08-22 13:48:00.000,,,,,,,,,,1972-08-22,1972-08
1972-08-22 15:09:00.000,-28.4,-66.6,933.0,8.9,9.2,109.0,Deep Moonquake,204,(*) The source depth is assumed to be 933km,1972-08-22,1972-08
1972-08-22 15:35:00.000,,,,,,,Meteoroid Impact,,,1972-08-22,1972-08
1972-08-22 16:16:00.000,,,,,,,Suspected Long-period Thermal Moonquake,502,,1972-08-22,1972-08
1972-08-22 17:20:00.000,,,,,,,,,,1972-08-22,1972-08
1972-08-22 17:39:00.000,,,,,,,,,,1972-08-22,1972-08
1972-08-22 17:47:00.000,-15.7,-36.6,867.0,2.4,4.6,29.0,Deep Moonquake,1,,1972-08-22,1972-08
1972-08-22 18:58:00.000,,,,,,,,,,1972-08-22,1972-08
1972-08-22 20:15:00.000,-50.7,-21.4,933.0,7.9,5.5,109.0,Deep Moonquake,224,(*) The source depth is assumed to be 933km,1972-08-22,1972-08
1972-08-22 21:28:00.000,,,,,,,Mostly Short-period Event,,,1972-08-22,1972-08
1972-08-22 21:42:00.000,,,,,,,,,,1972-08-22,1972-08
1972-08-22 22:55:00.000,,,,,,,Suspected Long-period Thermal Moonquake,502,,1972-08-22,1972-08
1972-08-23 00:39:00.000,,,,,,,,,,1972-08-23,1972-08
1972-08-23 01:05:00.000,,,,,,,,,,1972-08-23,1972-08
1972-08-23 01:53:00.000,,,,,,,,,,1972-08-23,1972-08
1972-08-23 03:24:00.000,27.5,-4.6,1058.0,4.7,1.9,74.0,Deep Moonquake,36,,1972-08-23,1972-08
1972-08-23 03:42:00.000,,,,,,,,,,1972-08-23,1972-08
1972-08-23 04:20:00.000,,,,,,,Deep Moonquake,284,,1972-08-23,1972-08
1972-08-23 05:09:00.000,,,,,,,Deep Moonquake,,,1972-08-23,1972-08
1972-08-23 07:00:00.000,,,,,,,,,,1972-08-23,1972-08
1972-08-23 08:05:00.000,,,,,,,Deep Moonquake,207,,1972-08-23,1972-08
1972-08-23 08:37:00.000,-15.7,-36.6,867.0,2.4,4.6,29.0,Deep Moonquake,1,,1972-08-23,1972-08
1972-08-23 09:53:00.000,,,,,,,,,,1972-08-23,1972-08
1972-08-23 10:29:00.000,,,,,,,,,,1972-08-23,1972-08
1972-08-23 12:15:00.000,,,,,,,Meteoroid Impact,,DIST,1972-08-23,1972-08
1972-08-23 14:05:00.000,,,,,,,,,,1972-08-23,1972-08
1972-08-23 14:15:00.000,,,,,,,,,,1972-08-23,1972-08
1972-08-23 15:16:00.000,,,,,,,Deep Moonquake,263,,1972-08-23,1972-08
1972-08-23 15:51:00.000,,,,,,,,,,1972-08-23,1972-08
1972-08-23 17:13:00.000,,,,,,,Deep Moonquake,,,1972-08-23,1972-08
1972-08-23 17:22:00.000,,,,,,,Deep Moonquake,219,,1972-08-23,1972-08
1972-08-23 18:38:00.000,,,,,,,,,,1972-08-23,1972-08
1972-08-23 19:27:00.000,,,,,,,,,,1972-08-23,1972-08
1972-08-23 19:49:00.000,,,,,,,,,,1972-08-23,1972-08
1972-08-23 19:56:00.000,,,,,,,,,,1972-08-23,1972-08
1972-08-23 20:05:00.000,23.7,-31.4,945.0,2.5,5.3,50.0,Deep Moonquake,20,,1972-08-23,1972-08
1972-08-23 23:39:00.000,,,,,,,Deep Moonquake,,,1972-08-23,1972-08
1972-08-24 01:28:00.000,,,,,,,,,,1972-08-24,1972-08
1972-08-24 02:06:00.000,,,,,,,,,,1972-08-24,1972-08
1972-08-24 02:20:00.000,,,,,,,,,,1972-08-24,1972-08
1972-08-24 04:57:00.000,,,,,,,,,EVENT ?,1972-08-24,1972-08
1972-08-24 05:21:00.000,,,,,,,Deep Moonquake,,,1972-08-24,1972-08
1972-08-24 05:33:00.000,,,,,,,Mostly Short-period Event,,,1972-08-24,1972-08
1972-08-24 06:10:00.000,-25.2,-37.6,928.0,0.9,1.2,13.0,Deep Moonquake,14,"The source position is decided by (Khan and Mosegaard, 2002)",1972-08-24,1972-08
1972-08-24 06:40:00.000,,,,,,,,,,1972-08-24,1972-08
1972-08-24 08:02:00.000,,,,,,,,,,1972-08-24,1972-08
1972-08-24 08:23:00.000,,,,,,,,,,1972-08-24,1972-08
1972-08-24 10:00:00.000,-25.2,-37.6,928.0,0.9,1.2,13.0,Deep Moonquake,14,"The source position is decided by (Khan and Mosegaard, 2002)",1972-08-24,1972-08
1972-08-24 12:00:00.000,,,,,,,Deep Moonquake,,,1972-08-24,1972-08
1972-08-24 13:57:00.000,,,,,,,Deep Moonquake,,,1972-08-24,1972-08
1972-08-24 15:52:00.000,,,,,,,Deep Moonquake,,,1972-08-24,1972-08
1972-08-24 17:59:00.000,,,,,,,Deep Moonquake,,,1972-08-24,1972-08
1972-08-24 20:08:00.000,,,,,,,Deep Moonquake,,,1972-08-24,1972-08
1972-08-24 22:26:00.000,,,,,,,Deep Moonquake,,,1972-08-24,1972-08
1972-08-25 00:53:00.000,,,,,,,Deep Moonquake,,,1972-08-25,1972-08
1972-08-25 03:22:00.000,,,,,,,,,,1972-08-25,1972-08
1972-08-25 03:31:00.000,,,,,,,,,,1972-08-25,1972-08
1972-08-25 03:55:00.000,27.7,34.4,974.0,3.0,6.4,42.0,Deep Moonquake,19,"S@14,15,16",1972-08-25,1972-08
1972-08-25 04:20:00.000,,,,,,,Mostly Short-period Event,,,1972-08-25,1972-08
1972-08-25 06:02:00.000,,,,,,,,,,1972-08-25,1972-08
1972-08-25 06:20:00.000,,,,,,,,,,1972-08-25,1972-08
1972-08-25 06:53:00.000,,,,,,,,,,1972-08-25,1972-08
1972-08-25 08:05:00.000,,,,,,,Mostly Short-period Event,,,1972-08-25,1972-08
1972-08-25 08:10:00.000,,,,,,,,,,1972-08-25,1972-08
1972-08-25 08:50:00.000,,,,,,,Deep Moonquake,,,1972-08-25,1972-08
1972-08-25 09:20:00.000,,,,,,,,,,1972-08-25,1972-08
1972-08-25 11:49:00.000,,,,,,,Suspected Long-period Thermal Moonquake,504,,1972-08-25,1972-08
1972-08-25 18:13:00.000,,,,,,,Suspected Long-period Thermal Moonquake,504,,1972-08-25,1972-08
1972-08-25 21:45:00.000,,,,,,,Suspected Long-period Thermal Moonquake,504,,1972-08-25,1972-08
1972-08-26 00:00:00.000,,,,,,,Meteoroid Impact,,,1972-08-26,1972-08
1972-08-26 01:23:00.000,26.7,5.2,933.0,5.6,2.1,109.0,Deep Moonquake,239,(*) The source depth is assumed to be 933km,1972-08-26,1972-08
1972-08-26 01:53:00.000,,,,,,,Suspected Long-period Thermal Moonquake,504,,1972-08-26,1972-08
1972-08-26 05:16:00.000,,,,,,,,,,1972-08-26,1972-08
1972-08-26 05:55:00.000,,,,,,,,,,1972-08-26,1972-08
1972-08-26 06:40:00.000,,,,,,,Suspected Long-period Thermal Moonquake,504,,1972-08-26,1972-08
1972-08-26 07:42:00.000,,,,,,,,,EVENT ?,1972-08-26,1972-08
1972-08-26 11:03:00.000,,,,,,,,,,1972-08-26,1972-08
1972-08-26 22:30:00.000,,,,,,,Deep Moonquake,225,,1972-08-26,1972-08
1972-08-26 22:55:00.000,,,,,,,,,,1972-08-26,1972-08
1972-08-27 13:42:00.000,,,,,,,Deep Moonquake,315,,1972-08-27,1972-08
1972-08-28 04:02:00.000,36.1,-2.4,863.0,12.2,1.3,145.0,Deep Moonquake,223,,1972-08-28,1972-08
1972-08-28 06:32:00.000,,,,,,,,,,1972-08-28,1972-08
1972-08-28 11:50:00.000,,,,,,,,,,1972-08-28,1972-08
1972-08-28 16:30:00.000,,,,,,,Deep Moonquake,383,,1972-08-28,1972-08
1972-08-28 17:43:00.000,,,,,,,Deep Moonquake,,,1972-08-28,1972-08
1972-08-28 18:35:00.000,,,,,,,Deep Moonquake,,L,1972-08-28,1972-08
1972-08-29 05:26:00.000,,,,,,,,,Z?,1972-08-29,1972-08
1972-08-29 08:46:00.000,-1.3,-10.3,867.0,1.2,1.5,66.0,Deep Moonquake,40,"S@12,14,16",1972-08-29,1972-08
1972-08-29 12:10:00.000,,,,,,,Deep Moonquake,72,,1972-08-29,1972-08
1972-08-29 13:03:00.000,,,,,,,,,,1972-08-29,1972-08
1972-08-29 18:43:00.000,,,,,,,Meteoroid Impact,,NO SPZS,1972-08-29,1972-08
1972-08-29 22:59:00.000,15.19,20.57,0.0,,,,Meteoroid Impact,,NO SPZS,1972-08-29,1972-08
1972-08-30 07:48:00.000,-23.7,-35.5,1086.0,4.8,6.5,37.0,Deep Moonquake,8,S@16,1972-08-30,1972-08
1972-08-30 07:57:00.000,0.7,-3.9,747.0,0.7,0.6,62.0,Deep Moonquake,15,"S@12,14,15",1972-08-30,1972-08
1972-08-30 10:06:00.000,,,,,,,,,,1972-08-30,1972-08
1972-08-30 19:03:00.000,,,,,,,Meteoroid Impact,,DIST,1972-08-30,1972-08
1972-08-30 22:49:00.000,9.2,17.5,1187.0,1.5,4.9,87.0,Deep Moonquake,11,L,1972-08-30,1972-08
1972-08-31 00:40:00.000,,,,,,,,,,1972-08-31,1972-08
1972-08-31 03:45:00.000,,,,,,,,,,1972-08-31,1972-08
1972-08-31 11:16:00.000,13.8,-29.2,847.0,1.3,3.9,45.0,Deep Moonquake,41,,1972-08-31,1972-08
1972-08-31 12:28:00.000,-50.0,53.2,933.0,7.5,12.2,109.0,Deep Moonquake,272,"L, (*) The source depth is assumed to be 933km",1972-08-31,1972-08
1972-08-31 14:25:00.000,,,,,,,Deep Moonquake,412,L,1972-08-31,1972-08
1972-08-31 15:22:00.000,,,,,,,,,L,1972-08-31,1972-08
1972-08-31 16:06:00.000,,,,,,,,,L,1972-08-31,1972-08
1972-08-31 16:45:00.000,,,,,,,,,L,1972-08-31,1972-08
1972-08-31 17:11:00.000,5.0,36.1,933.0,1.5,11.4,109.0,Deep Moonquake,35,"L, (*) The source depth is assumed to be 933km",1972-08-31,1972-08
1972-08-31 17:36:00.000,,,,,,,Meteoroid Impact,,12 ONLY,1972-08-31,1972-08
1972-08-31 18:12:00.000,,,,,,,Deep Moonquake,226,L,1972-08-31,1972-08
1972-08-31 19:46:00.000,,,,,,,,,TH,1972-08-31,1972-08
1972-08-31 23:34:00.000,,,,,,,,,L,1972-08-31,1972-08
1972-09-01 00:07:00.000,,,,,,,,,L,1972-09-01,1972-09
1972-09-01 06:05:00.000,1.4,15.0,933.0,1.6,3.7,109.0,Deep Moonquake,255,L,1972-09-01,1972-09
1972-09-01 12:58:00.000,,,,,,,,,L,1972-09-01,1972-09
1972-09-01 14:50:00.000,,,,,,,Deep Moonquake,412,T04L,1972-09-01,1972-09
1972-09-01 23:13:00.000,,,,,,,,,14SS@ 246/0110,1972-09-01,1972-09
1972-09-02 02:18:00.000,,,,,,,,,TH,1972-09-02,1972-09
1972-09-02 10:51:00.000,-6.0,-19.7,1037.0,2.4,3.6,68.0,Deep Moonquake,9,,1972-09-02,1972-09
1972-09-02 16:52:00.000,,,,,,,,,"L,12SS@246/1400",1972-09-02,1972-09
1972-09-02 21:00:00.000,12.7,-35.7,931.0,1.2,4.8,39.0,Deep Moonquake,30,,1972-09-02,1972-09
1972-09-02 23:56:00.000,-2.0,32.2,920.0,4.2,17.1,184.0,Deep Moonquake,100,L,1972-09-02,1972-09
1972-09-03 02:18:00.000,,,,,,,,,TH,1972-09-03,1972-09
1972-09-03 04:03:00.000,,,,,,,,,,1972-09-03,1972-09
1972-09-03 09:53:00.000,,,,,,,,,,1972-09-03,1972-09
1972-09-04 00:20:00.000,6.8,-7.2,971.0,0.7,1.3,77.0,Deep Moonquake,34,16 A ESTIMATED,1972-09-04,1972-09
1972-09-04 05:19:00.000,,,,,,,,,,1972-09-04,1972-09
1972-09-04 09:49:00.000,,,,,,,Deep Moonquake,438,,1972-09-04,1972-09
1972-09-04 10:36:00.000,,,,,,,,,,1972-09-04,1972-09
1972-09-04 13:56:00.000,,,,,,,Meteoroid Impact,,DIST,1972-09-04,1972-09
1972-09-04 21:46:00.000,-6.0,-19.7,1037.0,2.4,3.6,68.0,Deep Moonquake,9,,1972-09-04,1972-09
1972-09-04 23:10:00.000,-40.6,-3.8,862.0,14.8,1.6,88.0,Deep Moonquake,201,14 NOISE ?,1972-09-04,1972-09
1972-09-05 04:32:00.000,-23.7,-35.5,1086.0,4.8,6.5,37.0,Deep Moonquake,8,P? AND S @16,1972-09-05,1972-09
1972-09-05 05:19:00.000,,,,,,,,,,1972-09-05,1972-09
1972-09-05 13:17:00.000,,,,,,,,,,1972-09-05,1972-09
1972-09-05 14:33:00.000,,,,,,,,,,1972-09-05,1972-09
1972-09-05 20:56:00.000,,,,,,,,,,1972-09-05,1972-09
1972-09-06 00:34:00.000,,,,,,,Deep Moonquake,229,,1972-09-06,1972-09
1972-09-06 01:15:00.000,,,,,,,,,,1972-09-06,1972-09
1972-09-06 12:00:00.000,,,,,,,,,,1972-09-06,1972-09
1972-09-06 13:34:00.000,,,,,,,Meteoroid Impact,,DIST,1972-09-06,1972-09
1972-09-06 16:36:00.000,,,,,,,Meteoroid Impact,,,1972-09-06,1972-09
1972-09-06 22:00:00.000,,,,,,,,,,1972-09-06,1972-09
1972-09-06 22:54:00.000,,,,,,,,,C ?,1972-09-06,1972-09
1972-09-07 11:02:00.000,,,,,,,Deep Moonquake,,,1972-09-07,1972-09
1972-09-07 12:45:00.000,,,,,,,Deep Moonquake,,,1972-09-07,1972-09
1972-09-08 03:56:00.000,,,,,,,Meteoroid Impact,,,1972-09-08,1972-09
1972-09-08 07:39:00.000,,,,,,,,,,1972-09-08,1972-09
1972-09-08 12:34:00.000,,,,,,,,,,1972-09-08,1972-09
1972-09-08 12:56:00.000,,,,,,,,,,1972-09-08,1972-09
1972-09-08 14:26:00.000,,,,,,,,,,1972-09-08,1972-09
1972-09-08 14:36:00.000,,,,,,,Meteoroid Impact,,,1972-09-08,1972-09
1972-09-08 17:07:00.000,,,,,,,Meteoroid Impact,,,1972-09-08,1972-09
1972-09-08 21:07:00.000,,,,,,,,,,1972-09-08,1972-09
1972-09-08 23:43:00.000,,,,,,,Deep Moonquake,226,,1972-09-08,1972-09
1972-09-09 02:54:00.000,,,,,,,,,,1972-09-09,1972-09
1972-09-09 07:24:00.000,-16.9,-14.6,933.0,4.5,1.8,6.0,Deep Moonquake,39,"The source position is decided by (Khan and Mosegaard, 2002)",1972-09-09,1972-09
1972-09-09 13:20:00.000,,,,,,,,,,1972-09-09,1972-09
1972-09-10 02:40:00.000,,,,,,,Meteoroid Impact,,?  DIST,1972-09-10,1972-09
1972-09-10 07:41:00.000,,,,,,,,,,1972-09-10,1972-09
1972-09-10 10:40:00.000,,,,,,,,,,1972-09-10,1972-09
1972-09-10 13:00:00.000,,,,,,,Meteoroid Impact,,CLOSE TO 16,1972-09-10,1972-09
1972-09-10 23:22:00.000,-16.9,-14.6,933.0,4.5,1.8,6.0,Deep Moonquake,39,"The source position is decided by (Khan and Mosegaard, 2002)",1972-09-10,1972-09
1972-09-11 11:21:00.000,7.5,6.3,1019.0,0.8,1.5,78.0,Deep Moonquake,16,S@14,1972-09-11,1972-09
1972-09-12 02:22:00.000,,,,,,,Deep Moonquake,431,,1972-09-12,1972-09
1972-09-12 05:32:00.000,,,,,,,Deep Moonquake,256,,1972-09-12,1972-09
1972-09-12 06:31:00.000,,,,,,,,,,1972-09-12,1972-09
1972-09-12 11:44:00.000,,,,,,,Deep Moonquake,434,,1972-09-12,1972-09
1972-09-12 12:36:00.000,,,,,,,Meteoroid Impact,,CLOSE TO 14,1972-09-12,1972-09
1972-09-12 13:07:00.000,-23.7,-35.5,1086.0,4.8,6.5,37.0,Deep Moonquake,8,,1972-09-12,1972-09
1972-09-12 19:20:00.000,,,,,,,Deep Moonquake,412,,1972-09-12,1972-09
1972-09-13 01:20:00.000,,,,,,,,,EVENT ?,1972-09-13,1972-09
1972-09-13 02:16:00.000,,,,,,,Deep Moonquake,432,EVENT ?,1972-09-13,1972-09
1972-09-13 03:10:00.000,,,,,,,,,"NOISE ? , 2 EVENTS ?",1972-09-13,1972-09
1972-09-13 06:34:00.000,,,,,,,Deep Moonquake,256,,1972-09-13,1972-09
1972-09-13 07:40:00.000,23.7,-31.4,945.0,2.5,5.3,50.0,Deep Moonquake,20,,1972-09-13,1972-09
1972-09-13 09:03:00.000,,,,,,,Deep Moonquake,262,,1972-09-13,1972-09
1972-09-13 10:48:00.000,6.3,22.1,855.0,0.9,9.7,188.0,Deep Moonquake,230,,1972-09-13,1972-09
1972-09-13 11:15:00.000,,,,,,,Deep Moonquake,256,,1972-09-13,1972-09
1972-09-13 11:40:00.000,-1.7,18.0,933.0,2.3,4.5,109.0,Deep Moonquake,260,,1972-09-13,1972-09
1972-09-13 13:51:00.000,,,,,,,,,,1972-09-13,1972-09
1972-09-14 01:27:00.000,,,,,,,Deep Moonquake,412,,1972-09-14,1972-09
1972-09-14 01:40:00.000,5.1,115.8,877.0,2.6,9.3,112.0,Deep Moonquake,33,,1972-09-14,1972-09
1972-09-14 04:46:00.000,,,,,,,Deep Moonquake,307,NOISE ?,1972-09-14,1972-09
1972-09-14 12:41:00.000,25.5,-21.9,807.0,2.3,2.8,40.0,Deep Moonquake,17,"P@14,16SR@ 258/0612",1972-09-14,1972-09
1972-09-14 18:03:00.000,25.5,-21.9,807.0,2.3,2.8,40.0,Deep Moonquake,17,,1972-09-14,1972-09
